Model,Threads,Transitions,array_size,ns_per_trans
Unsynchronized,2,1000,2500,6629.09
Unsynchronized,2,1000,2500,6058.36
Unsynchronized,2,1000,2500,6522.89
Unsynchronized,2,1000,2500,5960.18
Unsynchronized,2,1000,2500,6822.71
Unsynchronized,2,1000,2500,5397.39
Unsynchronized,2,1000,2500,5555.87
Unsynchronized,2,1000,2500,6119.82
Unsynchronized,2,1000,2500,5650.48
Unsynchronized,2,1000,2500,5939.19
Unsynchronized,4,100000,2500,856.229,mismatch
Unsynchronized,4,100000,2500,893.129,mismatch
Unsynchronized,4,100000,2500,896.911,mismatch
Unsynchronized,4,100000,2500,815.784,mismatch
Unsynchronized,4,100000,2500,898.943,mismatch
Unsynchronized,4,100000,2500,866.360,mismatch
Unsynchronized,4,10000000,2500,196.083,mismatch
Unsynchronized,4,10000000,2500,201.431,mismatch
Unsynchronized,4,10000000,2500,209.177,mismatch
Unsynchronized,4,10000000,2500,202.529,mismatch
Unsynchronized,4,10000000,2500,201.360,mismatch
Unsynchronized,4,10000000,2500,204.271,mismatch
Unsynchronized,4,10000000,2500,202.017,mismatch
Unsynchronized,4,10000000,2500,170.176,mismatch
Unsynchronized,4,10000000,2500,205.011,mismatch
Unsynchronized,4,10000000,2500,201.363,mismatch
Unsynchronized,8,1000,2500,25455.7
Unsynchronized,8,1000,2500,26567.9
Unsynchronized,8,1000,2500,28324.1
Unsynchronized,8,1000,2500,26517.3
Unsynchronized,8,1000,2500,24987.0
Unsynchronized,8,1000,2500,32464.3
Unsynchronized,8,1000,2500,27339.3
Unsynchronized,8,1000,2500,27906.4
Unsynchronized,8,1000,2500,26956.5
Unsynchronized,8,1000,2500,22539.3
Unsynchronized,8,100000,2500,1567.57,mismatch
Unsynchronized,8,100000,2500,1963.71,mismatch
Unsynchronized,8,100000,2500,1513.50,mismatch
Unsynchronized,8,100000,2500,1598.93,mismatch
Unsynchronized,8,100000,2500,1589.13,mismatch
Unsynchronized,8,100000,2500,1589.29,mismatch
Unsynchronized,8,100000,2500,1538.72,mismatch
Unsynchronized,8,100000,2500,1584.15,mismatch
Unsynchronized,8,100000,2500,1675.60,mismatch
Unsynchronized,8,100000,2500,1511.21,mismatch
Unsynchronized,8,10000000,2500,353.280,mismatch
Unsynchronized,8,10000000,2500,365.443,mismatch
Unsynchronized,8,10000000,2500,352.773,mismatch
Unsynchronized,8,10000000,2500,383.477,mismatch
Unsynchronized,8,10000000,2500,475.572,mismatch
Unsynchronized,8,10000000,2500,369.075,mismatch
Unsynchronized,8,10000000,2500,373.358,mismatch
Unsynchronized,8,10000000,2500,368.723,mismatch
Unsynchronized,8,10000000,2500,355.450,mismatch
Unsynchronized,8,10000000,2500,327.779,mismatch
Unsynchronized,12,1000,2500,45431.2,mismatch
Unsynchronized,12,1000,2500,40229.7
Unsynchronized,12,1000,2500,55137.8
Unsynchronized,12,1000,2500,54979.2
Unsynchronized,12,1000,2500,48792.1
Unsynchronized,12,1000,2500,46924.2
Unsynchronized,12,1000,2500,53865.3
Unsynchronized,12,1000,2500,47739.0
Unsynchronized,12,1000,2500,44253.9
Unsynchronized,12,1000,2500,40826.4
Unsynchronized,12,100000,2500,2459.42,mismatch
Unsynchronized,12,100000,2500,2385.52,mismatch
Unsynchronized,12,100000,2500,2264.52,mismatch
Unsynchronized,12,100000,2500,2178.71,mismatch
Unsynchronized,12,100000,2500,2651.59,mismatch
Unsynchronized,12,100000,2500,2295.48,mismatch
Unsynchronized,12,100000,2500,2254.67,mismatch
Unsynchronized,12,100000,2500,2376.76,mismatch
Unsynchronized,12,100000,2500,2212.94,mismatch
Unsynchronized,12,100000,2500,2219.08,mismatch
Unsynchronized,12,10000000,2500,628.007,mismatch
Unsynchronized,12,10000000,2500,681.428,mismatch
Unsynchronized,12,10000000,2500,802.661,mismatch
Unsynchronized,12,10000000,2500,619.523,mismatch
Unsynchronized,12,10000000,2500,604.123,mismatch
Unsynchronized,12,10000000,2500,641.103,mismatch
Unsynchronized,12,10000000,2500,571.556,mismatch
Unsynchronized,12,10000000,2500,639.551,mismatch
Unsynchronized,12,10000000,2500,640.909,mismatch
Unsynchronized,12,10000000,2500,589.810,mismatch
Unsynchronized,16,1000,2500,67449.6
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,70672.1
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,60918.7
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
